310	16.83609
311	17.01725
312	17.19231
313	17.36127
314	17.52415
315	17.68094
316	17.83163
317	17.97623
318	18.11475
319	18.24717
320	18.3735
321	18.49373
322	18.60788
323	18.71593
324	18.8179
325	18.91377
326	19.00355
327	19.08724
328	19.16484
329	19.23634
330	19.30176
331	19.3859
332	19.43931
333	19.48053
334	19.53924
335	19.60859
336	19.66134
337	19.68534
338	19.68642
339	19.68041
340	19.67874
341	19.67401
342	19.65324
343	19.61797
344	19.57493
345	19.52338
346	19.461
347	19.38914
348	19.30725
349	19.21032
350	19.09729
351	18.97573
352	18.85379
353	18.73298
354	18.61199
355	18.49033
356	18.36599
357	18.23645
358	18.10254
359	17.96837
360	17.83821
361	17.71405
362	17.59637
363	17.48715
364	17.38945
365	17.30281
366	17.22414
367	17.15508
368	17.10155
369	17.06448
370	17.04039
371	17.02984
372	17.03513
373	17.0542
374	17.08545
375	17.13224
376	17.19682
377	17.27827
378	17.37693
379	17.49173
380	17.61755
381	17.75331
382	17.9026
383	18.06454
384	18.23626
385	18.41984
386	18.61533
387	18.81618
388	19.01801
389	19.22466
390	19.44323
391	19.67467
392	19.91165
393	20.14712
394	20.38055
395	20.61362
396	20.84598
397	21.07863
398	21.31682
399	21.56543
400	21.82328
401	22.08584
402	22.35034
403	22.61579
404	22.88107
405	23.14512
406	23.40813
407	23.6715
408	23.93833
409	24.21206
410	24.49118
411	24.76949
412	25.04384
413	25.31725
414	25.59253
415	25.86679
416	26.13698
417	26.40623
418	26.67911
419	26.95602
420	27.23559
421	27.51724
422	27.79868
423	28.0772
424	28.35411
425	28.62996
426	28.90156
427	29.16934
428	29.43469
429	29.69348
430	29.94209
431	30.18105
432	30.41222
433	30.63962
434	30.86897
435	31.10273
436	31.33885
437	31.57487
438	31.81095
439	32.04698
440	32.28109
441	32.51299
442	32.74017
443	32.95784
444	33.1714
445	33.39351
446	33.62532
447	33.85827
448	34.09175
449	34.3294
450	34.56405
451	34.78632
452	35.0012
453	35.21991
454	35.44388
455	35.67023
456	35.90086
457	36.13737
458	36.37762
459	36.6196
460	36.85874
461	37.08677
462	37.3001
463	37.5034
464	37.70544
465	37.91195
466	38.12206
467	38.33043
468	38.52989
469	38.71817
470	38.90165
471	39.08715
472	39.27802
473	39.47519
474	39.67356
475	39.86513
476	40.04924
477	40.23198
478	40.41281
479	40.58175
480	40.74059
481	40.91185
482	41.09415
483	41.27638
484	41.46078
485	41.64838
486	41.82949
487	42.00122
488	42.17164
489	42.34218
490	42.5054
491	42.66143
492	42.82139
493	42.99035
494	43.16012
495	43.32389
496	43.48426
497	43.64498
498	43.80165
499	43.9455
500	44.07759
501	44.2112
502	44.35556
503	44.50793
504	44.66361
505	44.82001
506	44.97464
507	45.12668
508	45.2773
509	45.42965
510	45.58776
511	45.75246
512	45.91933
513	46.08147
514	46.23805
515	46.39769
516	46.56445
517	46.7299
518	46.88926
519	47.05289
520	47.23054
521	47.41345
522	47.58464
523	47.75824
524	47.94256
525	48.12241
526	48.29033
527	48.45337
528	48.6147
529	48.77065
530	48.9196
531	49.06465
532	49.21257
533	49.36866
534	49.52966
535	49.68941
536	49.8472
537	50.00308
538	50.15211
539	50.29327
540	50.43593
541	50.58462
542	50.73041
543	50.86745
544	51.00269
545	51.14478
546	51.29271
547	51.4394
548	51.58213
549	51.72235
550	51.85841
551	51.98699
552	52.11142
553	52.24218
554	52.38745
555	52.54304
556	52.69194
557	52.82314
558	52.94663
559	53.07409
560	53.20322
561	53.33705
562	53.48919
563	53.65462
564	53.80554
565	53.93177
566	54.05058
567	54.17324
568	54.29426
569	54.41022
570	54.52918
571	54.66084
572	54.8045
573	54.94995
574	55.08875
575	55.22205
576	55.3565
577	55.49489
578	55.63173
579	55.76055
580	55.88448
581	56.01471
582	56.15211
583	56.29288
584	56.43904
585	56.59114
586	56.73873
587	56.87177
588	56.99341
589	57.11069
590	57.22556
591	57.34087
592	57.46349
593	57.59493
594	57.72471
595	57.83992
596	57.93701
597	58.02575
598	58.12576
599	58.24847
600	58.38445
601	58.51735
602	58.63962
603	58.7509
604	58.85382
605	58.9541
606	59.05921
607	59.17311
608	59.29201
609	59.41154
610	59.53969
611	59.68683
612	59.84318
613	59.99092
